Campo;Fuente1;Fuente2;Fuente3;Fuente4;Fuente5;Fuente6
campovx_03_vector;3350;;;;;
campovx_11_fuente;Información Detalle de Compras;;;;;
campovx_03_vector;3351;;;;;
campovx_11_fuente;Información Detalle de Compras;;;;;
campovx_03_vector;3352;;;;;
campovx_11_fuente;Información Detalle de Compras;;;;;
campovx_03_vector;3353;;;;;
campovx_11_fuente;Información Detalle de Compras;;;;;
campovx_03_vector;3354;;;;;
campovx_11_fuente;Información Detalle de Compras;;;;;
campovx_03_vector;3355;;;;;
campovx_11_fuente;Información Detalle de Compras;;;;;
campovx_03_vector;3356;;;;;
campovx_11_fuente;Información Detalle de Compras;;;;;
campovx_03_vector;3357;;;;;
campovx_11_fuente;Información Detalle de Compras;;;;;
campovx_03_vector;3358;;;;;
campovx_11_fuente;Información Detalle de Compras;;;;;
campovx_03_vector;3359;;;;;
campovx_11_fuente;Información Detalle de Compras;;;;;
campovx_03_vector;3360;;;;;
campovx_11_fuente;Información Detalle de Compras;;;;;
campovx_03_vector;3361;;;;;
campovx_11_fuente;Información Detalle de Compras;;;;;
campovx_03_vector;3362;;;;;
campovx_11_fuente;Información Registro de Compras;;;;;
campovx_03_vector;3363;;;;;
campovx_11_fuente;Información Detalle de Compras;;;;;
campovx_03_vector;3364;;;;;
campovx_11_fuente;Información Registro de Compras;;;;;
campovx_03_vector;3365;;;;;
campovx_11_fuente;Información Detalle de Ventas;;;;;
campovx_03_vector;3366;;;;;
campovx_11_fuente;Información Detalle de Ventas;;;;;
campovx_03_vector;3367;;;;;
campovx_11_fuente;Información Detalle de Ventas;;;;;
campovx_03_vector;3368;;;;;
campovx_11_fuente;Información Detalle de Ventas;;;;;
campovx_03_vector;3369;;;;;
campovx_11_fuente;Información Detalle de Ventas;;;;;
campovx_03_vector;3370;;;;;
campovx_11_fuente;Información Detalle de Ventas;;;;;
campovx_03_vector;3371;;;;;
campovx_11_fuente;Información Detalle de Ventas;;;;;
campovx_03_vector;3372;;;;;
campovx_11_fuente;Información Detalle de Ventas;;;;;
campovx_03_vector;3373;;;;;
campovx_11_fuente;Información Detalle de Ventas;;;;;
campovx_03_vector;3374;;;;;
campovx_11_fuente;Información Detalle de Ventas;;;;;
campovx_03_vector;3375;;;;;
campovx_11_fuente;Información Detalle de Ventas;;;;;
campovx_03_vector;3376;;;;;
campovx_11_fuente;Información Detalle de Ventas;;;;;
campovx_03_vector;3377;;;;;
campovx_11_fuente;Información Detalle de Ventas;;;;;
campovx_03_vector;3378;;;;;
campovx_11_fuente;Información Libro de Ventas;;;;;
campovx_03_vector;3379;;;;;
campovx_11_fuente;Información Libro de Ventas.;;;;;
campovx_03_vector;3380;;;;;
campovx_11_fuente;Información Libro de Ventas.;;;;;
campovx_03_vector;3381;;;;;
campovx_11_fuente;Información Registro de Ventas;;;;;
campovx_03_vector;3382;;;;;
campovx_11_fuente;Información Detalle de Ventas;;;;;
campovx_03_vector;3383;;;;;
campovx_11_fuente;Información Detalle de Ventas;;;;;
campovx_03_vector;3384;;;;;
campovx_11_fuente;Información Detalle de Ventas;;;;;
campovx_03_vector;3385;;;;;
campovx_11_fuente;Información Detalle de Ventas;;;;;
campovx_03_vector;3386;;;;;
campovx_11_fuente;Información Detalle de Ventas;;;;;
campovx_03_vector;3387;;;;;
campovx_11_fuente;Información Detalle de Ventas;;;;;
campovx_03_vector;3388;;;;;
campovx_11_fuente;Información Detalle de Ventas;;;;;
campovx_03_vector;3389;;;;;
campovx_11_fuente;Vector Renta;;;;;
campovx_03_vector;3390;;;;;
campovx_11_fuente;Información Detalle de Ventas;;;;;
campovx_03_vector;3391;;;;;
campovx_11_fuente;Información Detalle de Ventas;;;;;
campovx_03_vector;3392;;;;;
campovx_11_fuente;Información Detalle de Ventas;;;;;
campovx_03_vector;3393;;;;;
campovx_11_fuente;Información Detalle de Ventas;;;;;
campovx_03_vector;3394;;;;;
campovx_11_fuente;Información Detalle de Ventas;;;;;
campovx_03_vector;3395;;;;;
campovx_11_fuente;Información Detalle de Ventas;;;;;
campovx_03_vector;3396;;;;;
campovx_11_fuente;Información Detalle de Ventas;;;;;
campovx_03_vector;3397;;;;;
campovx_11_fuente;Nómina devoluciones solicitadas;;;;;
campovx_03_vector;3398;;;;;
campovx_11_fuente;F22;;;;;
campovx_03_vector;3399;;;;;
campovx_11_fuente;Vector Renta;F1923;;;;
campovx_03_vector;3400;;;;;
campovx_11_fuente;Vector Renta;F1923;;;;
campovx_03_vector;3401;;;;;
campovx_11_fuente;Vector Renta;F1847;;;;
campovx_03_vector;3402;;;;;
campovx_11_fuente;Vector Renta;F1847;;;;
campovx_03_vector;3404;;;;;
campovx_11_fuente;CVC;;;;;
campovx_03_vector;3405;;;;;
campovx_11_fuente;CVC;;;;;
campovx_03_vector;3406;;;;;
campovx_11_fuente;CVC;;;;;
campovx_03_vector;3407;;;;;
campovx_11_fuente;F29 (Notificaciones fuera de plazo no pagadas);;;;;
campovx_03_vector;3408;;;;;
campovx_11_fuente;F29 (Notificaciones fuera de plazo no pagadas);;;;;
campovx_03_vector;3409;;;;;
campovx_11_fuente;F29 (Notificaciones fuera de plazo no pagadas);;;;;
campovx_03_vector;3410;;;;;
campovx_11_fuente;Información Detalle de Ventas;Vectores de IVA;;;;
campovx_03_vector;3411;;;;;
campovx_11_fuente;Información Detalle de Ventas;Vectores de IVA;;;;
campovx_03_vector;3412;;;;;
campovx_11_fuente;Información Detalle de Ventas;Vectores de IVA;;;;
campovx_03_vector;3413;;;;;
campovx_11_fuente;Información Detalle de Ventas;Vectores de IVA;;;;
campovx_03_vector;3414;;;;;
campovx_11_fuente;Información Detalle de Ventas;Vectores de IVA;;;;
campovx_03_vector;3415;;;;;
campovx_11_fuente;RIAC;;;;;
campovx_03_vector;3416;;;;;
campovx_11_fuente;F29;;;;;
campovx_03_vector;3417;;;;;
campovx_11_fuente;Nómina SDF: Beneficiados 14D;;;;;
campovx_03_vector;3418;;;;;
campovx_11_fuente;F22;;;;;
campovx_03_vector;3420;;;;;
campovx_11_fuente;Nomina SDF - Nómina empresas constructoras (DASCT);;;;;
campovx_03_vector;3421;;;;;
campovx_11_fuente;Vectores de Renta;AT;;;;
campovx_03_vector;3422;;;;;
campovx_11_fuente;Nómina Cálculo APV;;;;;
campovx_03_vector;3423;;;;;
campovx_11_fuente;Códigos de la base de datos del cálculo previsional del año actual;F22;;;;
campovx_03_vector;3424;;;;;
campovx_11_fuente;F1871;AT;;;;
campovx_03_vector;3425;;;;;
campovx_11_fuente;F1871;;;;;
campovx_03_vector;3426;;;;;
campovx_11_fuente;F1871;;;;;
campovx_03_vector;3427;;;;;
campovx_11_fuente;F1871;;;;;
campovx_03_vector;3428;;;;;
campovx_11_fuente;F1871;;;;;
campovx_03_vector;3429;;;;;
campovx_11_fuente;F1871;;;;;
campovx_03_vector;3430;;;;;
campovx_11_fuente;F1871;;;;;
campovx_03_vector;3431;;;;;
campovx_11_fuente;F1871;;;;;
campovx_03_vector;3432;;;;;
campovx_11_fuente;F1871;;;;;
campovx_03_vector;3433;;;;;
campovx_11_fuente;F1871;;;;;
campovx_03_vector;3434;;;;;
campovx_11_fuente;F1871;;;;;
campovx_03_vector;3435;;;;;
campovx_11_fuente;F1871;;;;;
campovx_03_vector;3436;;;;;
campovx_11_fuente;F1871;;;;;
campovx_03_vector;3437;;;;;
campovx_11_fuente;F1871;;;;;
campovx_03_vector;3438;;;;;
campovx_11_fuente;F1871;;;;;
campovx_03_vector;3450;;;;;
campovx_11_fuente;F29;;;;;
campovx_03_vector;3451;;;;;
campovx_11_fuente;RIAC;;;;;
campovx_03_vector;3452;;;;;
campovx_11_fuente;F50;;;;;
campovx_03_vector;3453;;;;;
campovx_11_fuente;F50;;;;;
campovx_03_vector;3454;;;;;
campovx_11_fuente;F29;;;;;
campovx_03_vector;3455;;;;;
campovx_11_fuente;F29;;;;;
campovx_03_vector;3456;;;;;
campovx_11_fuente;F29;;;;;
campovx_03_vector;3457;;;;;
campovx_11_fuente;F29;;;;;
campovx_03_vector;3458;;;;;
campovx_11_fuente;F29;;;;;
campovx_03_vector;3459;;;;;
campovx_11_fuente;F29;;;;;
campovx_03_vector;3460;;;;;
campovx_11_fuente;F29;;;;;
campovx_03_vector;3461;;;;;
campovx_11_fuente;F22;;;;;
campovx_03_vector;3462;;;;;
campovx_11_fuente;F29;;;;;
campovx_03_vector;3463;;;;;
campovx_11_fuente;F29;;;;;
campovx_03_vector;3464;;;;;
campovx_11_fuente;F29;;;;;
campovx_03_vector;3465;;;;;
campovx_11_fuente;F29;;;;;
campovx_03_vector;3466;;;;;
campovx_11_fuente;F29;;;;;
campovx_03_vector;3467;;;;;
campovx_11_fuente;F29;;;;;
campovx_03_vector;3468;;;;;
campovx_11_fuente;F22;;;;;
campovx_03_vector;3469;;;;;
campovx_11_fuente;F22;;;;;
campovx_03_vector;3470;;;;;
campovx_11_fuente;F22;;;;;
campovx_03_vector;3471;;;;;
campovx_11_fuente;F22;;;;;
campovx_03_vector;3472;;;;;
campovx_11_fuente;F22;;;;;
campovx_03_vector;3473;;;;;
campovx_11_fuente;F22;;;;;
campovx_03_vector;3474;;;;;
campovx_11_fuente;F22;;;;;
campovx_03_vector;3475;;;;;
campovx_11_fuente;F22;;;;;
campovx_03_vector;3476;;;;;
campovx_11_fuente;F22;;;;;
campovx_03_vector;3477;;;;;
campovx_11_fuente;F22;;;;;
campovx_03_vector;3478;;;;;
campovx_11_fuente;F22;;;;;
campovx_03_vector;3479;;;;;
campovx_11_fuente;F22;;;;;
campovx_03_vector;3480;;;;;
campovx_11_fuente;F29;;;;;
campovx_03_vector;3490;;;;;
campovx_11_fuente;F1938 AT -1;;;;;
campovx_03_vector;3491;;;;;
campovx_11_fuente;F1939 AT-1;;;;;
campovx_03_vector;3492;;;;;
campovx_11_fuente;F1939 AT-1;;;;;
campovx_03_vector;3493;;;;;
campovx_11_fuente;F1939 AT-1;;;;;
campovx_03_vector;3494;;;;;
campovx_11_fuente;F1939 AT-1;;;;;
campovx_03_vector;3495;;;;;
campovx_11_fuente;F1939 AT-1;;;;;
campovx_03_vector;3496;;;;;
campovx_11_fuente;F1939 AT-1;;;;;
campovx_03_vector;3497;;;;;
campovx_11_fuente;F1939 AT-1;;;;;
campovx_03_vector;3498;;;;;
campovx_11_fuente;F1939 AT-1;;;;;
campovx_03_vector;3499;;;;;
campovx_11_fuente;F1939 AT-1;;;;;
campovx_03_vector;3500;;;;;
campovx_11_fuente;F1939 AT-1;;;;;
campovx_03_vector;3501;;;;;
campovx_11_fuente;F1939 AT-1;;;;;
campovx_03_vector;3502;;;;;
campovx_11_fuente;F1939 AT-1;;;;;
campovx_03_vector;3503;;;;;
campovx_11_fuente;F1939 AT-1;;;;;
campovx_03_vector;3504;;;;;
campovx_11_fuente;F1939 AT-1;;;;;
campovx_03_vector;3505;;;;;
campovx_11_fuente;F1939 AT-1;;;;;
campovx_03_vector;3506;;;;;
campovx_11_fuente;F1948;;;;;
campovx_03_vector;3507;;;;;
campovx_11_fuente;F1948;;;;;
campovx_03_vector;3508;;;;;
campovx_11_fuente;F1948;;;;;
campovx_03_vector;3509;;;;;
campovx_11_fuente;F1948;;;;;
campovx_03_vector;3510;;;;;
campovx_11_fuente;F1948;;;;;
campovx_03_vector;3511;;;;;
campovx_11_fuente;F1948;;;;;
campovx_03_vector;3512;;;;;
campovx_11_fuente;F1948;;;;;
campovx_03_vector;3513;;;;;
campovx_11_fuente;F1948;;;;;
campovx_03_vector;3514;;;;;
campovx_11_fuente;F1948;;;;;
campovx_03_vector;3515;;;;;
campovx_11_fuente;F1948;;;;;
campovx_03_vector;3516;;;;;
campovx_11_fuente;F1948;;;;;
campovx_03_vector;3517;;;;;
campovx_11_fuente;F1948;;;;;
campovx_03_vector;3518;;;;;
campovx_11_fuente;F1948;;;;;
campovx_03_vector;3519;;;;;
campovx_11_fuente;F1948;;;;;
campovx_03_vector;3520;;;;;
campovx_11_fuente;F1948;;;;;
campovx_03_vector;3521;;;;;
campovx_11_fuente;F1948;;;;;
campovx_03_vector;3522;;;;;
campovx_11_fuente;F1948;;;;;
campovx_03_vector;3523;;;;;
campovx_11_fuente;F1948;;;;;
campovx_03_vector;3524;;;;;
campovx_11_fuente;F1948;;;;;
campovx_03_vector;3525;;;;;
campovx_11_fuente;F1948;;;;;
campovx_03_vector;3526;;;;;
campovx_11_fuente;F1948;;;;;
campovx_03_vector;3527;;;;;
campovx_11_fuente;F1948;;;;;
campovx_03_vector;3528;;;;;
campovx_11_fuente;F1948;;;;;
campovx_03_vector;3529;;;;;
campovx_11_fuente;F1948;;;;;
campovx_03_vector;3540;;;;;
campovx_11_fuente;Validaciones DDJJ;;;;;
campovx_03_vector;3541;;;;;
campovx_11_fuente;Validaciones DDJJ;;;;;
campovx_03_vector;3542;;;;;
campovx_11_fuente;Validaciones DDJJ;;;;;
campovx_03_vector;3543;;;;;
campovx_11_fuente;Validaciones DDJJ;;;;;
campovx_03_vector;3544;;;;;
campovx_11_fuente;Validaciones DDJJ;;;;;
campovx_03_vector;3545;;;;;
campovx_11_fuente;Validaciones DDJJ;;;;;
campovx_03_vector;3546;;;;;
campovx_11_fuente;Validaciones DDJJ;;;;;
campovx_03_vector;3547;;;;;
campovx_11_fuente;Validaciones DDJJ;;;;;
campovx_03_vector;3548;;;;;
campovx_11_fuente;Validaciones DDJJ;;;;;
campovx_03_vector;3549;;;;;
campovx_11_fuente;Validaciones DDJJ;;;;;
campovx_03_vector;3550;;;;;
campovx_11_fuente;Validaciones DDJJ;;;;;
campovx_03_vector;3551;;;;;
campovx_11_fuente;Validaciones DDJJ;;;;;
campovx_03_vector;3552;;;;;
campovx_11_fuente;Validaciones DDJJ;;;;;
campovx_03_vector;3553;;;;;
campovx_11_fuente;Validaciones DDJJ;;;;;
campovx_03_vector;3554;;;;;
campovx_11_fuente;Validaciones DDJJ;;;;;
campovx_03_vector;3555;;;;;
campovx_11_fuente;Validaciones DDJJ;;;;;
campovx_03_vector;3556;;;;;
campovx_11_fuente;Validaciones DDJJ;;;;;
campovx_03_vector;3560;;;;;
campovx_11_fuente;F1949;;;;;
campovx_03_vector;3561;;;;;
campovx_11_fuente;F1949;;;;;
campovx_03_vector;3562;;;;;
campovx_11_fuente;F1949;;;;;
campovx_03_vector;3563;;;;;
campovx_11_fuente;F1949;;;;;
campovx_03_vector;3564;;;;;
campovx_11_fuente;F1949;;;;;
campovx_03_vector;3565;;;;;
campovx_11_fuente;F1949;;;;;
campovx_03_vector;3566;;;;;
campovx_11_fuente;F1949;;;;;
campovx_03_vector;3567;;;;;
campovx_11_fuente;F1949;;;;;
campovx_03_vector;3568;;;;;
campovx_11_fuente;F1949;;;;;
campovx_03_vector;3569;;;;;
campovx_11_fuente;F1949;;;;;
campovx_03_vector;3570;;;;;
campovx_11_fuente;F1949;;;;;
campovx_03_vector;3571;;;;;
campovx_11_fuente;F1949;;;;;
campovx_03_vector;3572;;;;;
campovx_11_fuente;F1949;;;;;
campovx_03_vector;3573;;;;;
campovx_11_fuente;F1949;;;;;
campovx_03_vector;3574;;;;;
campovx_11_fuente;F1949;;;;;
campovx_03_vector;3575;;;;;
campovx_11_fuente;F1949;;;;;
campovx_03_vector;3576;;;;;
campovx_11_fuente;F1949;;;;;
campovx_03_vector;3577;;;;;
campovx_11_fuente;F1949;;;;;
campovx_03_vector;3578;;;;;
campovx_11_fuente;F1949;;;;;
campovx_03_vector;3579;;;;;
campovx_11_fuente;F1949;;;;;
campovx_03_vector;3580;;;;;
campovx_11_fuente;F1949;;;;;
campovx_03_vector;3581;;;;;
campovx_11_fuente;F1949;;;;;
campovx_03_vector;3582;;;;;
campovx_11_fuente;F1949;;;;;
campovx_03_vector;3583;;;;;
campovx_11_fuente;F1949;;;;;
campovx_03_vector;3584;;;;;
campovx_11_fuente;F1949;;;;;
campovx_03_vector;3585;;;;;
campovx_11_fuente;F1949;;;;;
campovx_03_vector;3586;;;;;
campovx_11_fuente;F1949;;;;;
campovx_03_vector;3587;;;;;
campovx_11_fuente;F1949;;;;;
campovx_03_vector;3588;;;;;
campovx_11_fuente;F1922;;;;;
campovx_03_vector;3589;;;;;
campovx_11_fuente;F1922;;;;;
campovx_03_vector;3590;;;;;
campovx_11_fuente;F1922;;;;;
campovx_03_vector;3591;;;;;
campovx_11_fuente;F1922;;;;;
campovx_03_vector;3592;;;;;
campovx_11_fuente;F1922;;;;;
campovx_03_vector;3593;;;;;
campovx_11_fuente;F1922;;;;;
campovx_03_vector;3594;;;;;
campovx_11_fuente;F1922;;;;;
campovx_03_vector;3595;;;;;
campovx_11_fuente;F1922;;;;;
campovx_03_vector;3596;;;;;
campovx_11_fuente;F1922;;;;;
campovx_03_vector;3597;;;;;
campovx_11_fuente;F1922;;;;;
campovx_03_vector;3598;;;;;
campovx_11_fuente;F1922;;;;;
campovx_03_vector;3600;;;;;
campovx_11_fuente;F1947;;;;;
campovx_03_vector;3601;;;;;
campovx_11_fuente;F1948;;;;;
campovx_03_vector;3602;;;;;
campovx_11_fuente;F1948;;;;;
campovx_03_vector;3603;;;;;
campovx_11_fuente;F1948;;;;;
campovx_03_vector;3604;;;;;
campovx_11_fuente;F1948;;;;;
campovx_03_vector;3605;;;;;
campovx_11_fuente;F1922;;;;;
campovx_03_vector;3606;;;;;
campovx_11_fuente;F1922;;;;;
campovx_03_vector;3607;;;;;
campovx_11_fuente;F1922;;;;;
campovx_03_vector;3608;;;;;
campovx_11_fuente;F1922;;;;;
campovx_03_vector;3609;;;;;
campovx_11_fuente;F1922;;;;;
campovx_03_vector;3610;;;;;
campovx_11_fuente;F1922;;;;;
campovx_03_vector;3611;;;;;
campovx_11_fuente;F1922;;;;;
campovx_03_vector;3612;;;;;
campovx_11_fuente;F1922;;;;;
campovx_03_vector;3613;;;;;
campovx_11_fuente;F1922;;;;;
campovx_03_vector;3614;;;;;
campovx_11_fuente;F1922;;;;;
campovx_03_vector;3615;;;;;
campovx_11_fuente;F1922;;;;;
campovx_03_vector;3616;;;;;
campovx_11_fuente;F1922;;;;;
campovx_03_vector;3617;;;;;
campovx_11_fuente;F1922;;;;;
campovx_03_vector;3618;;;;;
campovx_11_fuente;F1922;;;;;
campovx_03_vector;3619;;;;;
campovx_11_fuente;F1922;;;;;
campovx_03_vector;3620;;;;;
campovx_11_fuente;F1922;;;;;
campovx_03_vector;3621;;;;;
campovx_11_fuente;F1922;;;;;
campovx_03_vector;3622;;;;;
campovx_11_fuente;F1922;;;;;
campovx_03_vector;3623;;;;;
campovx_11_fuente;F1922;;;;;
campovx_03_vector;3624;;;;;
campovx_11_fuente;F1922;;;;;
campovx_03_vector;3625;;;;;
campovx_11_fuente;F1922;;;;;
campovx_03_vector;3626;;;;;
campovx_11_fuente;F22 AT-1;;;;;
campovx_03_vector;3627;;;;;
campovx_11_fuente;F22 AT-1;;;;;
campovx_03_vector;3628;;;;;
campovx_11_fuente;F22 AT-1;;;;;
campovx_03_vector;3629;;;;;
campovx_11_fuente;F22 AT-1;;;;;
campovx_03_vector;3630;;;;;
campovx_11_fuente;F22 AT-1;;;;;
campovx_03_vector;3631;;;;;
campovx_11_fuente;F22 AT-1;;;;;
campovx_03_vector;3632;;;;;
campovx_11_fuente;F22 AT-1;;;;;
campovx_03_vector;3633;;;;;
campovx_11_fuente;F1932;;;;;
campovx_03_vector;3634;;;;;
campovx_11_fuente;F1932;;;;;
campovx_03_vector;3635;;;;;
campovx_11_fuente;F1932;;;;;
campovx_03_vector;3636;;;;;
campovx_11_fuente;F1932;;;;;
campovx_03_vector;3637;;;;;
campovx_11_fuente;F1932;;;;;
campovx_03_vector;3638;;;;;
campovx_11_fuente;F1932;;;;;
campovx_03_vector;3639;;;;;
campovx_11_fuente;F1932;;;;;
campovx_03_vector;3640;;;;;
campovx_11_fuente;F1932;;;;;
campovx_03_vector;3641;;;;;
campovx_11_fuente;F1932;;;;;
campovx_03_vector;3642;;;;;
campovx_11_fuente;F1932;;;;;
campovx_03_vector;3643;;;;;
campovx_11_fuente;F1932;;;;;
campovx_03_vector;3644;;;;;
campovx_11_fuente;F1932;;;;;
campovx_03_vector;3645;;;;;
campovx_11_fuente;F1932;;;;;
campovx_03_vector;3646;;;;;
campovx_11_fuente;F1887;;;;;
campovx_03_vector;3647;;;;;
campovx_11_fuente;F1879;;;;;
campovx_03_vector;3648;;;;;
campovx_11_fuente;Nómina Presencia Bursátil de Acciones en Bolsa (ACCIONES.DAT);F1891;;;;
campovx_03_vector;3649;;;;;
campovx_11_fuente;SAG;;;;;
campovx_03_vector;3650;;;;;
campovx_11_fuente;SAG;;;;;
campovx_03_vector;3651;;;;;
campovx_11_fuente;F1947;;;;;
campovx_03_vector;3652;;;;;
campovx_11_fuente;F1947;;;;;
campovx_03_vector;3653;;;;;
campovx_11_fuente;F1947;;;;;
campovx_03_vector;3654;;;;;
campovx_11_fuente;F1947;;;;;
campovx_03_vector;3655;;;;;
campovx_11_fuente;F1947;;;;;
campovx_03_vector;3659;;;;;
campovx_11_fuente;CVC;;;;;
campovx_03_vector;3660;;;;;
campovx_11_fuente;CVC;;;;;
campovx_03_vector;3661;;;;;
campovx_11_fuente;CVC;;;;;
campovx_03_vector;3662;;;;;
campovx_11_fuente;CVC;;;;;
campovx_03_vector;3663;;;;;
campovx_11_fuente;F1948;;;;;
campovx_03_vector;3664;;;;;
campovx_11_fuente;F1948;;;;;
campovx_03_vector;3665;;;;;
campovx_11_fuente;F1948;;;;;
campovx_03_vector;3666;;;;;
campovx_11_fuente;F1948;;;;;
campovx_03_vector;3667;;;;;
campovx_11_fuente;F1948;;;;;
campovx_03_vector;3668;;;;;
campovx_11_fuente;F1948;;;;;
campovx_03_vector;3669;;;;;
campovx_11_fuente;F1948;;;;;
campovx_03_vector;3670;;;;;
campovx_11_fuente;F1948;;;;;
campovx_03_vector;3671;;;;;
campovx_11_fuente;F1948;;;;;
campovx_03_vector;3672;;;;;
campovx_11_fuente;F1948;;;;;
campovx_03_vector;3673;;;;;
campovx_11_fuente;F1948;;;;;
campovx_03_vector;3674;;;;;
campovx_11_fuente;F1948;;;;;
campovx_03_vector;3675;;;;;
campovx_11_fuente;F1948;;;;;
campovx_03_vector;3676;;;;;
campovx_11_fuente;F1948;;;;;
campovx_03_vector;3677;;;;;
campovx_11_fuente;F1948;;;;;
campovx_03_vector;3678;;;;;
campovx_11_fuente;F1948;;;;;
campovx_03_vector;3679;;;;;
campovx_11_fuente;F1948;;;;;
campovx_03_vector;3680;;;;;
campovx_11_fuente;F1948;;;;;
campovx_03_vector;3681;;;;;
campovx_11_fuente;F1948;;;;;
campovx_03_vector;3682;;;;;
campovx_11_fuente;F1948;;;;;
campovx_03_vector;3683;;;;;
campovx_11_fuente;F1948;;;;;
campovx_03_vector;3684;;;;;
campovx_11_fuente;F1948;;;;;
campovx_03_vector;3685;;;;;
campovx_11_fuente;F1948;;;;;
campovx_03_vector;3686;;;;;
campovx_11_fuente;F1948;;;;;
campovx_03_vector;3687;;;;;
campovx_11_fuente;F1948;;;;;
campovx_03_vector;3688;;;;;
campovx_11_fuente;F1948;;;;;
campovx_03_vector;3689;;;;;
campovx_11_fuente;F1948;;;;;
campovx_03_vector;3690;;;;;
campovx_11_fuente;F1948;;;;;
campovx_03_vector;3691;;;;;
campovx_11_fuente;F1948;;;;;
campovx_03_vector;3692;;;;;
campovx_11_fuente;F1948;;;;;
campovx_03_vector;3693;;;;;
campovx_11_fuente;F1948;;;;;
campovx_03_vector;3694;;;;;
campovx_11_fuente;F1948;;;;;
campovx_03_vector;3695;;;;;
campovx_11_fuente;F1948;;;;;
campovx_03_vector;3696;;;;;
campovx_11_fuente;F1948;;;;;
campovx_03_vector;3697;;;;;
campovx_11_fuente;F1948;;;;;
campovx_03_vector;3698;;;;;
campovx_11_fuente;F1948;;;;;
campovx_03_vector;3699;;;;;
campovx_11_fuente;F1948;;;;;
campovx_03_vector;3700;;;;;
campovx_11_fuente;F1948;;;;;
campovx_03_vector;3701;;;;;
campovx_11_fuente;F1948;;;;;
campovx_03_vector;3702;;;;;
campovx_11_fuente;F1948;;;;;
campovx_03_vector;3703;;;;;
campovx_11_fuente;F1948;;;;;
campovx_03_vector;3704;;;;;
campovx_11_fuente;F1948;;;;;
campovx_03_vector;3705;;;;;
campovx_11_fuente;F1948;;;;;
campovx_03_vector;3706;;;;;
campovx_11_fuente;F1948;;;;;
campovx_03_vector;3707;;;;;
campovx_11_fuente;F1948;;;;;
campovx_03_vector;3708;;;;;
campovx_11_fuente;F1948;;;;;
campovx_03_vector;3709;;;;;
campovx_11_fuente;F1948;;;;;
campovx_03_vector;3710;;;;;
campovx_11_fuente;F1948;;;;;
campovx_03_vector;3711;;;;;
campovx_11_fuente;F1948;;;;;
campovx_03_vector;3712;;;;;
campovx_11_fuente;F1948;;;;;
campovx_03_vector;3713;;;;;
campovx_11_fuente;F1948;;;;;
campovx_03_vector;3714;;;;;
campovx_11_fuente;F1948;;;;;
campovx_03_vector;3715;;;;;
campovx_11_fuente;F1948;;;;;
campovx_03_vector;3716;;;;;
campovx_11_fuente;F1948;;;;;
campovx_03_vector;3717;;;;;
campovx_11_fuente;F1948;;;;;
campovx_03_vector;3718;;;;;
campovx_11_fuente;F1948;;;;;
campovx_03_vector;3719;;;;;
campovx_11_fuente;F1949;;;;;
campovx_03_vector;3720;;;;;
campovx_11_fuente;F1949;;;;;
campovx_03_vector;3721;;;;;
campovx_11_fuente;F1949;;;;;
campovx_03_vector;3722;;;;;
campovx_11_fuente;F1949;;;;;
campovx_03_vector;3723;;;;;
campovx_11_fuente;F1949;;;;;
campovx_03_vector;3724;;;;;
campovx_11_fuente;F1949;;;;;
campovx_03_vector;3725;;;;;
